Invoice ID,Product line,Date,Quantity,Shipment_mode,shipping cost,Payment,warehouse_name
24fc1750-01cc-4bc6-93fc-08c62ed143de,Sports and travel,2019-02-16,4,ExpressAir,3.1,Credit Card,WH2
203ec6ad-e87b-46d1-8d4d-ed67edaba8f8,Sports and travel,2019-01-07,8,Regular Air,4.2,Credit Card,WH2
d6b783c0-baf5-4051-a0f9-6ebc46717996,Sports and travel,2019-03-01,5,Special Air,0.8,E-wallet,WH1
9a42eb7c-d5f6-498f-81c4-010a5968cf9e,Sports and travel,2019-01-13,1,Special Air,6.08,Cash,WH1
b0bc37d6-d0f1-4044-9afa-86cbcfd5a534,Sports and travel,2019-02-25,10,Special Air,4.88,E-wallet,WH1
d88780fd-f41b-40f8-be09-661f57ec2d2e,Fashion accessories,2019-03-04,8,Regular Air,3.3,Credit Card,WH2
4d9c5e63-b389-4942-b7b2-a904a7d3865c,Fashion accessories,2019-01-02,10,Regular Air,2.7,E-wallet,WH2
c315068f-911b-463e-b5ec-c34c3f81d9d0,Health and beauty,2019-03-15,9,Regular Air,3.2,E-wallet,WH2
644488db-80c1-40ff-9a33-2c73fc5d15ce,Electronic accessories,2019-03-22,2,Regular Air,1.55,Cash,WH2
b3fb9627-60be-4750-b1d0-1e2a91fe48db,Sports and travel,2019-01-30,2,Regular Air,2.75,E-wallet,WH1
5235a2da-e004-4675-827a-937d31282f97,Sports and travel,2019-02-17,3,Special Air,5.12,Cash,WH1
0bd6d2a2-7586-4bd4-91d1-1740edb73898,Home and lifestyle,2019-03-28,5,Special Air,3.6,E-wallet,WH1
e582bc70-f525-4517-8c70-7f5e3626c64a,Fashion accessories,2019-02-22,2,Special Air,6.48,Credit Card,WH2
31c66c57-c2ff-4e34-8345-c4692c85dc4d,Health and beauty,2019-01-03,5,Special Air,4.24,Credit Card,WH3
c1354b44-af08-4393-b608-a28678b801f9,Electronic accessories,2019-01-22,4,Special Air,4.48,E-wallet,WH1
a8b33995-3188-43a6-86ac-a7b34c1cbdc3,Food and beverages,2019-01-10,1,ExpressAir,6.4,E-wallet,WH3
59134127-2a22-4fb6-a5ad-6515d5ea3308,Fashion accessories,2019-03-23,3,Regular Air,4.35,E-wallet,WH2
c2b69697-0043-455d-baac-46679b9ee265,Food and beverages,2019-02-10,5,Regular Air,0.65,Credit Card,WH2
aba1ad92-8700-4b70-8714-204620a7dd98,Electronic accessories,2019-02-23,3,ExpressAir,3.8,Cash,WH1
3c7bcced-107a-4d3c-9187-7180eb7b5930,Home and lifestyle,2019-03-10,7,Regular Air,4.3,Cash,WH1
c182f8b1-a7d1-46c8-9a76-7bfbdb33a2ba,Sports and travel,2019-02-22,2,Regular Air,4.15,E-wallet,WH2
b5a096e8-35fd-4a03-8659-7d1f7602bbd9,Electronic accessories,2019-01-28,7,Special Air,7.52,Cash,WH3
cb7a9820-63b9-4817-846c-2670ec2d2941,Sports and travel,2019-02-04,1,ExpressAir,3.8,E-wallet,WH1
de70cfc5-435c-4bc1-b20c-045480ba23cd,Electronic accessories,2019-03-21,10,ExpressAir,5.7,Credit Card,WH1
24c9ad2a-06f9-4c0a-9444-36253cc876c0,Fashion accessories,2019-03-20,1,Special Air,6.64,E-wallet,WH2
e64bb5be-f84d-4fc3-a1f1-48f241ccbab1,Fashion accessories,2019-01-08,10,ExpressAir,9.0,Credit Card,WH3
89b8352b-a497-424a-b751-37e06ba40c00,Fashion accessories,2019-02-20,1,ExpressAir,1.0,Credit Card,WH2
1aab4260-bd0b-4edf-a447-e29769382036,Food and beverages,2019-02-25,1,ExpressAir,3.7,E-wallet,WH3
53f7d370-6013-4797-92e7-93bdf1e9310f,Fashion accessories,2019-02-21,10,Special Air,7.76,Cash,WH2
2971dffc-ccad-40c1-a7e4-ddf39af66e71,Home and lifestyle,2019-01-28,10,Regular Air,1.4,E-wallet,WH3
9d4da884-c196-48d2-81ae-db3b0b352333,Home and lifestyle,2019-02-18,7,Regular Air,1.6,Credit Card,WH1
24d21b3c-d402-4d61-98e7-0af1a9d55000,Sports and travel,2019-03-08,4,ExpressAir,3.8,Credit Card,WH2
daa55cd3-86c4-4cfb-9756-6fa0f2ab9c41,Sports and travel,2019-01-27,10,ExpressAir,1.3,E-wallet,WH3
80e93810-40c1-4ec1-baf6-48d7a0c5370a,Home and lifestyle,2019-02-25,7,Special Air,3.68,Cash,WH2
18aa2333-5428-4594-8a0a-a0cc26bbcf40,Fashion accessories,2019-01-24,3,Special Air,2.24,E-wallet,WH1
f09a03bc-f7dc-4405-8e63-585c4701a5cb,Fashion accessories,2019-01-31,2,Regular Air,4.4,Credit Card,WH3
e3ec1a4e-eb58-4d32-bd9b-4564498b4361,Electronic accessories,2019-02-22,10,Special Air,6.0,Credit Card,WH1
611b3eed-f09f-4b3c-8e52-98e34ad407c5,Sports and travel,2019-02-27,4,Regular Air,4.4,Credit Card,WH3
1f2c10fc-694c-424c-8136-f0809c22266c,Home and lifestyle,2019-03-24,2,ExpressAir,9.5,Cash,WH1
8f9afcab-4b10-405f-94b5-60d684157ed8,Food and beverages,2019-01-30,7,Special Air,1.68,E-wallet,WH2
61c30699-bc31-4d81-80b3-ce712f5b7aad,Health and beauty,2019-01-16,9,Special Air,3.44,Credit Card,WH3
a9bf9b5e-d3ec-426c-aa15-4ebf231ed560,Health and beauty,2019-03-30,10,ExpressAir,8.2,Credit Card,WH1
4c4337ee-dc0e-4b7b-a062-1f408f8bbf61,Food and beverages,2019-02-14,2,Special Air,3.68,E-wallet,WH3
258de986-f0de-4462-a30f-ef8ea9899139,Home and lifestyle,2019-02-10,7,Special Air,0.96,Credit Card,WH1
f54aaec0-6924-4408-a739-2f8ae68b2fdb,Electronic accessories,2019-03-28,7,Regular Air,1.2,Credit Card,WH2
079a7516-7584-4275-a702-cab2524c382c,Food and beverages,2019-03-10,5,Regular Air,2.8,Cash,WH3
ffb96a42-2b82-485a-a259-ed317aeaaf1b,Sports and travel,2019-03-04,5,Regular Air,1.0,Cash,WH1
aa9edbe1-d13a-43ee-a5d4-2499e99f55a9,Home and lifestyle,2019-03-01,4,Regular Air,1.95,Cash,WH3
f837300c-f286-4b6f-8d41-2af693356ef6,Electronic accessories,2019-02-04,3,Regular Air,3.5,Cash,WH1
750d94a8-b6ed-4ca9-ab80-31fb9ef0780c,Fashion accessories,2019-01-10,7,Special Air,5.76,Credit Card,WH2
4a51f0fe-89c3-4b32-b2b5-f2e479722a80,Fashion accessories,2019-03-06,6,ExpressAir,8.3,Credit Card,WH3
ece33323-32b9-46b9-ba0b-b52658563f4a,Home and lifestyle,2019-01-31,8,Special Air,5.6,E-wallet,WH2
52c43fb8-31b2-4004-9de5-70ddb27af727,Food and beverages,2019-02-17,10,ExpressAir,7.6,E-wallet,WH1
3d213405-404b-42b7-b5c2-febd2eb3105f,Food and beverages,2019-01-22,5,Special Air,7.36,E-wallet,WH1
52229d42-253f-4872-a65b-797e8205fa61,Electronic accessories,2019-01-18,3,Regular Air,1.45,E-wallet,WH3
ce358bec-d826-45a3-92c7-c777114b66ff,Food and beverages,2019-03-16,1,Special Air,3.84,Cash,WH3
a6414719-5318-4328-8aee-1c0a9e87782a,Sports and travel,2019-01-05,10,Regular Air,1.75,Cash,WH2
96c2d994-8131-4596-9d18-441e8300b7b8,Health and beauty,2019-02-04,1,Special Air,7.84,Credit Card,WH3
bca78614-5878-49fb-a240-4c45d302442b,Fashion accessories,2019-02-04,9,ExpressAir,8.6,E-wallet,WH2
8bc9b4e2-7709-42de-b3ba-077a5d731b50,Fashion accessories,2019-03-25,7,ExpressAir,5.7,Cash,WH2
23ea9c2d-992e-4d3a-b8e2-09d6a0d07fc4,Fashion accessories,2019-02-06,5,Special Air,7.2,Cash,WH3
387a6099-93f5-43be-a0d7-5e35da9e4514,Home and lifestyle,2019-03-08,5,Regular Air,0.8,E-wallet,WH2
7e3402f4-b1a2-4238-9496-472d1f4dae72,Food and beverages,2019-03-04,2,ExpressAir,2.3,Credit Card,WH3
e7880ae9-57b0-4018-a94f-4e9c920cf004,Food and beverages,2019-03-20,10,ExpressAir,9.6,Credit Card,WH2
513d546c-bb1b-4151-ae83-79e20b893118,Health and beauty,2019-03-24,5,Regular Air,2.65,Credit Card,WH1
a6fb4b93-b14d-4491-a2da-941658afa144,Food and beverages,2019-01-16,10,Special Air,3.36,Credit Card,WH2
a73f6ae5-5db4-4db7-8546-1d654b8f0e5c,Fashion accessories,2019-03-29,2,Special Air,6.56,Cash,WH3
11ac9099-8f07-45b0-9a8b-cc4aa955f6f5,Health and beauty,2019-03-29,3,ExpressAir,8.8,Cash,WH3
2dfb28a4-fa4e-4ba9-abad-cd2c94dc1075,Health and beauty,2019-03-23,4,Regular Air,4.9,E-wallet,WH1
de320a89-56af-4470-80de-c0de81b68f40,Sports and travel,2019-02-03,9,Special Air,3.44,Cash,WH1
1c827d22-1c4a-4aef-ba3b-34932e220dac,Fashion accessories,2019-01-21,6,ExpressAir,1.6,E-wallet,WH1
ba72e5f2-4a3d-4ef9-aa4b-d63584ca2009,Home and lifestyle,2019-01-04,10,Special Air,2.72,Cash,WH2
6020395b-3ae5-4bf0-bec2-d8bd75aae5fc,Home and lifestyle,2019-03-07,2,ExpressAir,3.9,Credit Card,WH1
d0fe2551-6695-4375-a00a-70aaf7c433ef,Sports and travel,2019-02-04,10,Special Air,2.72,E-wallet,WH1
75102091-5d5a-4c77-85b2-1bd28b8d546e,Food and beverages,2019-03-03,6,Special Air,1.12,E-wallet,WH1
4c9f4429-1481-46c4-87ab-a753d332bace,Fashion accessories,2019-03-06,1,Regular Air,2.15,E-wallet,WH2
98f0fd2c-323b-4799-a1ab-0aac2e153f72,Electronic accessories,2019-03-17,3,ExpressAir,6.2,E-wallet,WH3
0233d344-17be-4cc4-8ae9-823e45c39c92,Sports and travel,2019-02-12,6,Special Air,1.36,Credit Card,WH2
31fab8b1-9fa1-44af-8522-40fc303b2fa9,Home and lifestyle,2019-01-26,10,Special Air,7.92,Credit Card,WH2
fb3b5d25-605d-472a-b611-ab57eff6f959,Food and beverages,2019-03-29,3,Regular Air,0.65,Credit Card,WH3
d4cc30c3-9ebd-4e09-a3e3-ebd4b479773b,Health and beauty,2019-02-24,2,ExpressAir,2.9,Cash,WH1
ff48cdb6-a082-477e-944e-15201fe38941,Home and lifestyle,2019-03-14,10,Special Air,1.2,Cash,WH1
2c2d453a-c06d-4472-866b-9b189ee74842,Sports and travel,2019-03-24,5,ExpressAir,5.8,Cash,WH2
8e486313-abd4-4510-8e4c-31ae986f1677,Electronic accessories,2019-02-03,3,ExpressAir,8.5,Cash,WH1
955f9cab-3714-46ec-8be6-4bfc6ce244a8,Sports and travel,2019-01-27,7,Regular Air,4.65,Credit Card,WH3
8431d5f5-a275-49e2-8575-279373211d45,Home and lifestyle,2019-03-21,4,Special Air,3.92,Credit Card,WH3
a847f580-a9de-45ad-83be-c2d781c898f1,Health and beauty,2019-03-19,10,Regular Air,3.4,Cash,WH2
7e8d0355-1731-49d9-af8f-f011e48e6485,Home and lifestyle,2019-01-29,5,Special Air,7.68,E-wallet,WH2
46b73b29-bcec-400f-b747-8a7c137cbadf,Food and beverages,2019-02-24,6,ExpressAir,9.8,Credit Card,WH3
4c9761a3-eb1a-4db8-b79d-e27578e56e24,Home and lifestyle,2019-03-01,2,Regular Air,3.15,Cash,WH2
84037c50-1cc0-4c1e-b9ca-8bc36e457a83,Home and lifestyle,2019-02-14,7,Regular Air,0.65,Cash,WH1
def9878b-6556-462b-ab3f-2d914da8b78f,Health and beauty,2019-03-30,9,Special Air,7.6,Cash,WH3
68349716-a7ac-4973-8b5f-86631cce361b,Electronic accessories,2019-01-30,5,Special Air,7.44,Cash,WH3
69885e03-9c28-4286-812c-620f0ee6af5f,Home and lifestyle,2019-03-13,9,Special Air,1.28,E-wallet,WH2
dfcea7b4-ca43-43b0-b101-654ff6d21ce9,Food and beverages,2019-01-22,8,ExpressAir,8.9,Credit Card,WH3
818d8a35-aad9-44c7-a326-192a44ec8466,Home and lifestyle,2019-03-15,10,Regular Air,2.2,E-wallet,WH1
f3c86f7a-2be6-4ced-924e-c15a9b969e53,Sports and travel,2019-03-22,6,Special Air,2.96,Cash,WH3
66052aa0-737a-4fca-a1c3-1cabdefffe54,Food and beverages,2019-03-01,9,Regular Air,2.9,Credit Card,WH2
70f0478e-d982-4e74-878e-c7ca4a54d778,Food and beverages,2019-01-08,3,Regular Air,2.45,Credit Card,WH1
2a05977a-3380-4383-affb-5162f894ea2b,Electronic accessories,2019-02-02,4,Special Air,1.44,Cash,WH3
a372693e-ff3a-4c74-af6a-a164439487a4,Sports and travel,2019-03-11,7,ExpressAir,4.0,Cash,WH1
14fb6797-2c70-4108-9c0f-4b99730e36c1,Sports and travel,2019-02-17,6,Regular Air,3.0,Credit Card,WH3
92c0e5c5-cd7a-456f-b835-369f9e7b243a,Food and beverages,2019-01-31,7,ExpressAir,5.3,Cash,WH1
44bf3af8-9b39-44cf-abdb-dd7f87dd4ce9,Health and beauty,2019-03-29,9,Regular Air,2.25,Cash,WH1
a362a8a4-f010-4e2b-ade6-8f3db7b491cb,Food and beverages,2019-02-05,1,Regular Air,4.35,E-wallet,WH3
ee7485df-f894-4532-88d2-fc7d61838714,Home and lifestyle,2019-03-22,2,Regular Air,0.75,Credit Card,WH3
522b7242-3efa-408e-87e5-8dc9bf474a4e,Home and lifestyle,2019-03-10,2,Special Air,4.4,Credit Card,WH1
80674e97-b944-4a68-a7ad-ce7e07f5fc5e,Food and beverages,2019-02-21,4,ExpressAir,7.0,E-wallet,WH1
326740d4-6d52-4bf7-ac2c-ee64a00f7102,Food and beverages,2019-03-03,10,Special Air,1.04,Cash,WH2
88f8907a-c26b-47df-811f-f92ff0d2335d,Health and beauty,2019-01-02,3,ExpressAir,5.3,Cash,WH2
6f3a574f-b7c0-4b29-a504-e12a9f65d2d6,Home and lifestyle,2019-02-03,3,Special Air,4.08,Cash,WH3
7cb7ebca-3e3d-4118-ba09-35dba3c67e16,Sports and travel,2019-01-20,9,Special Air,2.56,Cash,WH2
49d7df00-5c36-4067-95c6-c33b58912efb,Health and beauty,2019-01-05,3,Regular Air,4.25,E-wallet,WH1
02c36471-2d36-4963-ac62-7d188372a4a5,Electronic accessories,2019-01-23,6,ExpressAir,4.6,Credit Card,WH3
59b77b69-c876-4bc3-83f7-82d714c13513,Electronic accessories,2019-02-15,5,Regular Air,2.55,Credit Card,WH1
9687e5c3-1414-4b50-965f-84aba0bd4c75,Electronic accessories,2019-03-09,7,ExpressAir,1.9,Cash,WH2
bbb5220c-ad9f-4c39-9744-048680131f26,Sports and travel,2019-03-15,7,Special Air,5.36,Cash,WH1
72c0be21-160a-4355-a4bf-75cc639260ad,Fashion accessories,2019-01-28,2,Regular Air,2.5,Cash,WH3
0e90efb8-5f77-4d6a-bf29-f3d02a6b03a1,Electronic accessories,2019-03-17,2,Special Air,6.8,Cash,WH3
7b80ac86-6bef-4b6c-a6df-5bbd442a86f9,Electronic accessories,2019-01-18,7,Regular Air,1.4,Credit Card,WH2
749511d1-3d46-492f-9b0d-c91554764cb0,Health and beauty,2019-03-18,2,Special Air,4.0,E-wallet,WH2
b11ab56b-2660-451f-b9c9-d476b2557a3b,Fashion accessories,2019-01-03,9,Regular Air,2.25,E-wallet,WH3
66694e23-37a3-4d16-8a7c-aeea85abe88a,Home and lifestyle,2019-01-18,8,ExpressAir,6.5,Cash,WH3
eb0a3855-d4e8-4709-b3fa-5d48d1c3c3d5,Food and beverages,2019-02-14,10,Special Air,1.12,Credit Card,WH2
ea90dfa4-dac3-4d87-8e92-f54b43de2837,Electronic accessories,2019-01-29,8,ExpressAir,4.8,Credit Card,WH3
d0e7382a-44d0-4616-87b9-20d5ed736950,Home and lifestyle,2019-02-02,7,Special Air,4.0,Cash,WH2
a867210e-24f3-480f-86de-8ac1ecedbf67,Fashion accessories,2019-03-01,6,ExpressAir,3.5,Credit Card,WH2
eeebdc5e-2f81-4a6b-ad8f-c95faf2c473a,Fashion accessories,2019-03-29,5,ExpressAir,7.6,Credit Card,WH3
9eec9be1-06fc-4dce-a838-25c572da8f4e,Food and beverages,2019-01-04,7,Special Air,7.6,E-wallet,WH2
e880d2b0-778e-4d6f-baf5-708bd0bf3445,Home and lifestyle,2019-01-15,5,ExpressAir,6.2,Cash,WH1
b452a544-ea42-49bd-9d3a-151450980315,Sports and travel,2019-03-13,7,Special Air,4.88,Credit Card,WH2
6d2eefdc-b49b-4e1e-9e53-97dd5568de33,Sports and travel,2019-03-17,3,ExpressAir,5.1,Cash,WH3
e94dbf8f-cadc-4a08-85c7-82fcc3bc3908,Fashion accessories,2019-02-10,6,Special Air,0.96,Credit Card,WH2
aa8d32f8-3a69-4a0d-9954-ce82dfd72815,Fashion accessories,2019-01-15,1,Regular Air,3.4,E-wallet,WH1
02cbf146-308f-45da-b5d6-4a2383d436fa,Home and lifestyle,2019-01-27,7,Special Air,3.68,E-wallet,WH1
89d933ac-6f3a-498a-ba94-6095c7b7f908,Sports and travel,2019-03-15,7,Special Air,5.92,Credit Card,WH1
6aaeaf8e-2365-4b34-9bf3-b1901f90309b,Fashion accessories,2019-01-19,7,Special Air,1.04,E-wallet,WH1
246180d1-96f0-4027-a3e6-57daf02034c3,Food and beverages,2019-01-09,1,Special Air,3.44,Credit Card,WH3
bdffc7f9-e42c-460d-a61d-f9ef5fe4518c,Home and lifestyle,2019-02-12,2,Regular Air,1.6,E-wallet,WH3
1a7686a8-2cd5-4631-a1a8-3efcdd25ebec,Food and beverages,2019-03-15,8,Regular Air,1.1,Cash,WH3
e86275ca-5a42-4eb1-8f0e-9b35cd98f630,Sports and travel,2019-02-11,6,Special Air,3.52,E-wallet,WH3
3f9c3064-593d-4093-918a-8a34296419b7,Health and beauty,2019-02-13,2,Regular Air,2.85,Cash,WH3
317a1e61-c63c-4fbd-bd7f-a0b93082a8cd,Health and beauty,2019-01-29,3,Regular Air,2.7,Credit Card,WH2
dbbefcb6-d246-465b-a1ba-e10a05e2bf32,Food and beverages,2019-01-22,6,Regular Air,2.35,Credit Card,WH1
79495dcc-7ab6-4b4e-a659-56287ff443b9,Fashion accessories,2019-02-25,4,ExpressAir,1.5,E-wallet,WH1
30ec9efc-2c6d-4c25-a410-585efb1aed88,Food and beverages,2019-03-08,2,Regular Air,1.4,Credit Card,WH2
128b892a-9ed2-405f-97ef-5bcae1c75cdd,Home and lifestyle,2019-03-09,7,Regular Air,4.75,Cash,WH1
ce17c2ac-1367-4e6d-8ca4-f9d36776ce46,Health and beauty,2019-01-06,6,Regular Air,2.1,Credit Card,WH1
5e618ad9-c61f-48d1-ac3c-64b4d95250a3,Sports and travel,2019-01-18,2,ExpressAir,8.2,Credit Card,WH3
5cbd5cc6-2309-4c44-b298-521f4e79695d,Sports and travel,2019-03-12,1,ExpressAir,2.7,Credit Card,WH1
6f6e2dd7-9442-4a9f-9965-6defccb2885e,Health and beauty,2019-03-04,8,ExpressAir,3.6,E-wallet,WH2
8c0788e3-cb4a-4bde-9fb9-e904724358b8,Food and beverages,2019-01-01,2,ExpressAir,3.5,E-wallet,WH3
2c842524-56f5-4923-ac45-c7f7d68ff997,Food and beverages,2019-03-26,7,Special Air,7.52,Cash,WH3
f92a58e2-a656-4dc6-9874-e1eebd21b957,Electronic accessories,2019-02-26,1,Regular Air,3.1,Cash,WH2
d36e4d83-33c6-4b86-9187-c646b433dfd6,Sports and travel,2019-02-18,3,Regular Air,4.85,Credit Card,WH3
c60a9d8c-c742-49dc-b94b-c6dc49f10340,Health and beauty,2019-01-15,5,Special Air,5.12,Credit Card,WH2
acfe08fb-3ed8-4d9c-8976-6a998d6abbdc,Electronic accessories,2019-02-13,9,ExpressAir,4.2,E-wallet,WH3
5c26f5a0-360f-4b5e-95ec-95fe6d760222,Food and beverages,2019-01-20,4,Regular Air,3.9,E-wallet,WH2
480e1fce-99ce-4e65-a6fa-641a06b1394b,Fashion accessories,2019-03-01,10,Special Air,4.32,E-wallet,WH3
ae044fb5-492f-47cb-8ab1-dfe885fd7c97,Health and beauty,2019-01-04,3,Special Air,3.12,Credit Card,WH3
f450ebaf-42fe-404f-89db-43088c77c853,Fashion accessories,2019-02-08,4,ExpressAir,6.3,E-wallet,WH1
2c7f7373-0d20-41ff-a55b-dce079383d37,Health and beauty,2019-03-22,10,Special Air,4.24,E-wallet,WH1
c44fd5a0-c9be-4788-bdbd-d14448d44bee,Fashion accessories,2019-02-06,6,Special Air,2.0,Credit Card,WH3
6d362cf5-0e51-4d39-955c-9e89468cc865,Health and beauty,2019-03-05,7,ExpressAir,7.6,Credit Card,WH1
49b60fc2-9b14-4167-a6cc-f7f55c9f1954,Home and lifestyle,2019-02-25,2,Regular Air,4.35,Credit Card,WH1
ffa4ec3a-6497-4eca-bfd0-5024974e1cc4,Electronic accessories,2019-02-07,6,Regular Air,2.4,Cash,WH1
163b10e9-00fe-4f90-bd1d-2618a365e862,Electronic accessories,2019-01-16,10,ExpressAir,5.5,E-wallet,WH2
89b5c63c-7b57-44dc-a29a-62990266ee53,Food and beverages,2019-02-14,1,Regular Air,2.5,E-wallet,WH1
e5358ef0-9112-4c79-9ea0-e6ba09a7ff6c,Home and lifestyle,2019-02-15,9,Regular Air,3.5,Cash,WH3
b767cfc2-1247-4420-9eb4-70af177e005e,Food and beverages,2019-01-19,5,Regular Air,4.8,Credit Card,WH2
de67cd4a-a536-4810-80e1-2cf4cd103a48,Electronic accessories,2019-01-14,7,ExpressAir,3.1,Credit Card,WH2
d42dc6d9-f769-46e6-b4a2-4be97ce1d3e4,Electronic accessories,2019-03-30,3,Regular Air,1.05,Cash,WH3
b3dcb54d-7b30-4133-b99c-53d48c2a9750,Sports and travel,2019-03-29,7,Special Air,2.64,Cash,WH2
a3c698cf-8709-421e-a919-cc4069ae7b3d,Sports and travel,2019-03-12,10,ExpressAir,1.2,E-wallet,WH3
0917dcc5-2cbe-41ce-affd-513923cc9ea0,Electronic accessories,2019-03-09,8,ExpressAir,3.7,Cash,WH3
46083454-1b50-4fa9-b2b0-5485dec19c99,Electronic accessories,2019-01-18,3,Special Air,6.96,E-wallet,WH2
6a20da80-5e42-4836-b58b-c70239c1f27e,Sports and travel,2019-01-05,3,Special Air,4.4,Cash,WH2
4ee81c25-2d68-4a18-85a6-732b6d639ffb,Health and beauty,2019-03-05,9,Regular Air,0.85,E-wallet,WH3
143e59df-a09b-4c2e-b7a9-9166a43f3fe9,Sports and travel,2019-01-21,1,ExpressAir,9.4,E-wallet,WH3
49e05575-57be-4113-a977-24306fc42e57,Health and beauty,2019-01-16,5,ExpressAir,9.4,Cash,WH3
6a2c317f-8c8c-4ea2-81fa-96a5586bfe6b,Food and beverages,2019-03-16,2,Special Air,7.12,E-wallet,WH1
23768ea4-7cc2-459b-a97b-e51ea83574f8,Home and lifestyle,2019-03-12,1,Special Air,7.2,E-wallet,WH2
5599bf89-accd-408c-b9e0-94d47dc65740,Home and lifestyle,2019-03-15,6,Regular Air,3.0,Credit Card,WH2
85638d86-4f9a-4f3e-95ab-2219e09bf49b,Food and beverages,2019-02-11,8,Regular Air,3.05,Credit Card,WH2
f9a295a6-4a5b-47a2-8118-05f1609a5dd6,Electronic accessories,2019-02-24,1,Special Air,4.88,E-wallet,WH3
bccd7a6a-fc05-4170-9077-74be2ccec819,Home and lifestyle,2019-01-31,2,Special Air,4.8,Credit Card,WH3
380dd185-97fe-4122-9435-f1f109ab3f71,Food and beverages,2019-03-20,7,Regular Air,4.75,Credit Card,WH2
0ccbfe4f-f2c9-4816-8e72-8e94a881c549,Electronic accessories,2019-03-30,6,Regular Air,2.6,Credit Card,WH1
63b71eb4-3b18-4ec4-8bcd-f2f3d56773ec,Food and beverages,2019-01-31,6,ExpressAir,8.8,Cash,WH3
0cf8405d-7213-4add-832a-58f3e923f162,Food and beverages,2019-03-02,5,ExpressAir,1.4,Cash,WH2
15bb3ced-5a6f-4155-ba2a-d1aa612ccf15,Home and lifestyle,2019-02-01,10,ExpressAir,4.7,E-wallet,WH3
ad25fea4-0470-4ba5-8d98-7faf7bd35009,Health and beauty,2019-02-14,6,ExpressAir,9.3,Cash,WH1
fb698a54-4995-4aec-b08f-7c9581141ebd,Home and lifestyle,2019-01-20,7,Special Air,4.72,Credit Card,WH1
d4b86457-07cb-4f42-9371-3d357bb244b2,Electronic accessories,2019-01-12,8,Regular Air,2.3,E-wallet,WH1
8e464a03-743d-47d4-8bbe-9bf203e42efc,Food and beverages,2019-01-21,5,Special Air,5.2,Cash,WH2
ef442309-8699-47c6-96e8-af31cc332d59,Sports and travel,2019-03-05,5,ExpressAir,3.6,E-wallet,WH3
005b371a-6635-4e8c-bddc-1a75b35ed82f,Fashion accessories,2019-02-11,8,Regular Air,2.6,E-wallet,WH1
01f4085b-ef96-45a6-9056-fff6ac50357f,Food and beverages,2019-01-20,9,ExpressAir,4.6,Cash,WH1
02300d0c-d848-466e-9c13-76adc6a83519,Sports and travel,2019-01-03,4,Regular Air,4.05,Cash,WH3
41accc14-a6a5-42a4-8a43-908124ced17a,Home and lifestyle,2019-02-10,8,ExpressAir,1.4,E-wallet,WH1
ddb570b6-43cf-47e3-bcd6-929fd22f57cd,Fashion accessories,2019-01-10,8,ExpressAir,5.6,E-wallet,WH3
12781209-44b7-4182-88dc-c017c52c63cc,Electronic accessories,2019-03-27,3,Regular Air,2.05,Cash,WH2
36e3af73-528e-40fb-82ff-0f157ffa30fe,Home and lifestyle,2019-03-23,8,Special Air,7.76,Credit Card,WH2
ffa261ae-b235-4826-b860-e76ad0a9c0a4,Health and beauty,2019-01-27,10,Regular Air,2.05,Cash,WH3
1f9bf780-b29e-4ace-a86a-c780fde0d598,Food and beverages,2019-01-05,1,Special Air,7.52,Credit Card,WH2
f7756870-e732-4df1-88a2-a23e51a2329e,Fashion accessories,2019-02-07,4,Regular Air,2.05,Credit Card,WH3
2dd10420-407a-470b-821a-602192e08d65,Fashion accessories,2019-01-03,9,Regular Air,4.7,Credit Card,WH1
1fe8624e-355e-4edf-9259-b3d2fbfbe19a,Food and beverages,2019-02-26,2,Special Air,4.08,Credit Card,WH3
00a7c86d-e6e0-42d7-b1b6-361cca6a36a2,Home and lifestyle,2019-03-15,6,Regular Air,1.65,E-wallet,WH3
74295e65-d00f-46e0-92d6-4d70b3a20de1,Health and beauty,2019-03-04,9,Regular Air,4.3,Cash,WH2
5fb8886b-ece1-49f5-bcdb-03f258f961b9,Fashion accessories,2019-02-09,6,Regular Air,3.7,E-wallet,WH2
5bd73d85-7446-4039-99b2-8507c72d7b8f,Fashion accessories,2019-03-21,4,Special Air,7.76,Credit Card,WH3
e3ceb7c9-cd10-484e-bd38-087cd69af630,Electronic accessories,2019-01-03,5,Regular Air,2.7,Cash,WH2
010f3989-ea24-4e5f-bfab-fee4fae603d1,Electronic accessories,2019-03-23,4,Special Air,7.92,Credit Card,WH2
f88b81c3-2fca-4085-b930-6e23a06e7afd,Sports and travel,2019-02-16,3,Regular Air,3.7,Cash,WH3
2bb100fc-e159-4fda-acca-b4e32c902e4a,Food and beverages,2019-02-03,3,Special Air,5.92,Cash,WH2
ccc4ad66-4fab-4d3c-b316-70bd13399bfd,Electronic accessories,2019-02-20,1,Special Air,1.04,Cash,WH3
de9c884e-779e-4ddf-b67c-be0ec6b7069a,Health and beauty,2019-01-30,1,Special Air,7.6,Credit Card,WH1
c0830278-3c73-458c-bed0-a362f380c852,Fashion accessories,2019-03-16,6,Special Air,6.08,Cash,WH3
08a3ebda-a44c-41ac-ace4-f46d637ca81a,Food and beverages,2019-01-23,2,ExpressAir,6.2,Credit Card,WH3
68a66364-ee7f-41bf-8ab4-534210c5364e,Sports and travel,2019-03-04,7,Special Air,4.16,E-wallet,WH1
