Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type
19d88b45-d2a1-4ce2-a0f6-6b05d4dd812c,WH3,Regular Air,Sports and travel,62,6,3.1,2/18/2019,8:11:55,E-wallet,52.7,3.1,1195,Member
e4189689-f41d-4c09-8346-b1f5e279906c,WH3,ExpressAir,Home and lifestyle,51,7,5.1,2/8/2019,12:41:36,Cash,43.35,4,1196,Member
4de5295a-90dc-45f5-ae09-a28b03de072e,WH1,Regular Air,Health and beauty,32,4,1.6,2/6/2019,18:56:44,Cash,27.2,3.2,1197,Normal
0dd48c8e-d4d3-4a87-8360-53a10ffcecdf,WH2,ExpressAir,Sports and travel,73,10,7.3,2/8/2019,11:40:49,Credit Card,62.05,3.9,1198,Member
b199d37a-a15f-42c5-95e7-5982f9b5b6fa,WH1,ExpressAir,Health and beauty,26,7,2.6,2/9/2019,9:42:58,Cash,22.1,3.9,1199,Member
f7140c80-9143-4c34-86ce-be47d9e4a246,WH3,ExpressAir,Sports and travel,52,5,5.2,3/8/2019,18:37:58,E-wallet,44.2,4.5,1200,Member
4ac7f24d-2c3e-469e-87ff-6d79796ff92e,WH2,Regular Air,Sports and travel,39,1,1.95,3/15/2019,23:58:43,Credit Card,33.15,4.4,1201,Normal
5993546a-e465-4efd-9310-9451f38b921c,WH3,Regular Air,Electronic accessories,56,7,2.8,3/15/2019,17:20:49,Credit Card,47.6,3.1,1202,Member
551c8f59-ed1f-4b6a-96b7-20f68f5d8545,WH2,ExpressAir,Sports and travel,81,6,8.1,2/11/2019,22:20:01,E-wallet,68.85,2.9,1203,Member
ccb07086-b950-45ad-8cf4-70c576e52083,WH3,ExpressAir,Food and beverages,71,5,7.1,2/4/2019,0:15:37,Credit Card,60.35,3.7,1204,Member
db4b1d9f-b047-43bf-a650-919cd1e729b5,WH2,ExpressAir,Home and lifestyle,64,2,6.4,3/7/2019,15:42:49,Cash,54.4,3.2,1205,Member
d6946715-b776-439b-916e-e238779d7bc6,WH2,ExpressAir,Food and beverages,52,4,5.2,3/8/2019,1:02:35,Credit Card,44.2,3.5,1206,Normal
4b601701-4b6d-4600-a1e9-185726cb7fc9,WH1,ExpressAir,Food and beverages,55,7,5.5,2/17/2019,15:27:36,Cash,46.75,3,1207,Normal
1e07c846-c36f-45e7-a59c-90da698025fb,WH1,Special Air,Home and lifestyle,65,5,5.2,3/1/2019,23:08:11,Credit Card,55.25,4.1,1208,Normal
b0112098-7342-4f76-ae89-18d4a7254bdc,WH1,Special Air,Fashion accessories,27,8,2.16,2/6/2019,10:05:04,E-wallet,22.95,2.9,1209,Member
e0087da2-ca9a-40ff-bfab-7354ca1dd503,WH2,Regular Air,Food and beverages,91,3,4.55,3/9/2019,12:47:34,E-wallet,77.35,3.8,1210,Normal
58ad5c61-3467-4468-ad1d-4bdfac3a1181,WH2,Special Air,Electronic accessories,85,9,6.8,1/26/2019,15:02:37,Credit Card,72.25,4.1,1211,Normal
a3ef5adf-45ff-4e86-b135-b40ec1535434,WH3,Special Air,Health and beauty,32,1,2.56,1/2/2019,15:35:12,E-wallet,27.2,4.6,1212,Member
02db2336-1719-47b6-88d7-736fd218d09e,WH2,ExpressAir,Home and lifestyle,74,2,7.4,2/20/2019,20:16:51,Cash,62.9,2.5,1213,Member
2eb5c5de-6967-4b10-8a01-1475c607fe52,WH2,Regular Air,Fashion accessories,62,2,3.1,2/19/2019,7:33:27,Cash,52.7,3.7,1214,Normal
34ba5c7b-3928-42ad-a5e0-18fdb943f289,WH3,Special Air,Electronic accessories,35,3,2.8,3/14/2019,19:14:48,Cash,29.75,3.8,1215,Normal
dbb756ce-fb3f-443d-8010-b7ce9e3f8b96,WH2,Special Air,Fashion accessories,46,4,3.68,1/19/2019,10:22:27,E-wallet,39.1,2.6,1216,Normal
4466ee63-2332-4e8b-b29c-64ae24170d9e,WH3,Regular Air,Fashion accessories,21,3,1.05,3/22/2019,9:35:36,Cash,17.85,3.7,1217,Member
73cf7e9a-b626-428e-8608-434e97c13a3b,WH1,Special Air,Home and lifestyle,68,3,5.44,1/20/2019,13:34:30,E-wallet,57.8,2.6,1218,Normal
48c1b7d7-c5d0-4ceb-a4cc-ebde91663d3b,WH2,Regular Air,Health and beauty,14,3,0.7,2/1/2019,21:33:06,Credit Card,11.9,3.1,1219,Normal
f918ab0b-bf44-4c4e-bc09-11bafd6576f5,WH3,Special Air,Health and beauty,65,7,5.2,2/23/2019,5:56:44,Credit Card,55.25,2.5,1220,Normal
e80d27fb-6e6d-46af-9587-0406719630f7,WH2,ExpressAir,Health and beauty,86,2,8.6,2/27/2019,14:05:13,E-wallet,73.1,4.9,1221,Member
3209f45a-9b8f-42e6-a341-b6dc5db60e04,WH1,Regular Air,Sports and travel,40,4,2,3/4/2019,21:37:18,Credit Card,34,4.5,1222,Member
fc6ad971-0c65-4799-879f-e7de705ffa56,WH3,Regular Air,Electronic accessories,31,4,1.55,1/11/2019,10:59:32,Cash,26.35,3.4,1223,Member
2b6239c5-4096-4dba-9261-002dbe81256e,WH1,Special Air,Home and lifestyle,14,10,1.12,3/17/2019,21:31:06,Credit Card,11.9,3.9,1224,Normal
a09464c8-55a6-434d-bcd5-50aa50d49b92,WH2,Special Air,Home and lifestyle,12,4,0.96,1/28/2019,19:49:32,Cash,10.2,3.7,1225,Member
8eeed38d-ac8e-4372-a3e5-dd684141759f,WH3,Regular Air,Food and beverages,57,1,2.85,3/16/2019,5:28:30,Cash,48.45,2.6,1226,Normal
63d2844d-d399-449e-b2d3-c26785106d8a,WH3,Regular Air,Electronic accessories,93,7,4.65,1/18/2019,10:29:27,Credit Card,79.05,3.4,1227,Member
fbf89777-146a-4c47-b50d-5022a36e966b,WH2,ExpressAir,Sports and travel,70,2,7,2/9/2019,14:20:41,Cash,59.5,4.9,1228,Member
5adc238d-c7b9-4f99-8a42-fa5c225b8973,WH1,Regular Air,Fashion accessories,85,9,4.25,1/4/2019,18:54:42,E-wallet,72.25,3.9,1229,Normal
772fb784-d23f-4724-996a-9f2695185da0,WH1,ExpressAir,Home and lifestyle,49,7,4.9,3/11/2019,19:28:11,Credit Card,41.65,3.6,1230,Member
d98eeccf-34f3-4c1a-ae68-6ea96eeb12d0,WH3,Regular Air,Food and beverages,42,8,2.1,3/20/2019,22:54:45,E-wallet,35.7,4.6,1231,Member
d5390ffa-498d-4b79-baf8-45994b8095ea,WH3,ExpressAir,Sports and travel,44,6,4.4,1/16/2019,10:12:18,E-wallet,37.4,4,1232,Normal
ce05f196-3b71-4898-9de0-3e0f2c8beb94,WH2,Special Air,Sports and travel,59,1,4.72,2/19/2019,18:17:09,E-wallet,50.15,3.6,1233,Member
c8d0f8d0-9621-469e-9eeb-c1d80596a533,WH2,Regular Air,Food and beverages,75,4,3.75,1/20/2019,10:47:16,Credit Card,63.75,3.5,1234,Member
559c9b50-c6ba-465d-8df4-b7965d7394bb,WH1,ExpressAir,Health and beauty,98,7,9.8,1/22/2019,6:53:16,E-wallet,83.3,4.1,1235,Member
417c36cf-9a6d-4e2c-870d-f4e80193c917,WH1,Regular Air,Sports and travel,61,7,3.05,2/21/2019,17:29:11,E-wallet,51.85,3,1236,Normal
7a5950e1-f4e8-452a-befc-bd3a64c695ef,WH1,Special Air,Home and lifestyle,81,5,6.48,2/1/2019,16:52:19,Cash,68.85,4.4,1237,Normal
3082f63e-d2d6-4ff5-b181-9cdaf528bbbd,WH2,Special Air,Health and beauty,55,10,4.4,2/27/2019,18:07:53,Cash,46.75,4.4,1238,Member
a3acd8ff-4207-4861-bd5f-bc30b990bcc3,WH1,Special Air,Electronic accessories,63,8,5.04,3/25/2019,8:26:24,E-wallet,53.55,3.7,1239,Member
dabe555d-4cde-4d22-ac11-8d4d41294816,WH2,Special Air,Health and beauty,60,1,4.8,1/3/2019,1:22:38,Cash,51,4.8,1240,Member
52f9fd5e-a12a-4b6d-9676-fb2e5bd42dbd,WH2,ExpressAir,Home and lifestyle,58,10,5.8,2/4/2019,18:47:50,Credit Card,49.3,2.9,1241,Member
a5dad644-b28f-472d-b369-738358fe0b55,WH2,Regular Air,Fashion accessories,11,9,0.55,1/15/2019,19:40:58,E-wallet,9.35,3.1,1242,Member
e219fe97-8fab-4b5f-b2e0-f934dd83e61a,WH1,ExpressAir,Food and beverages,75,1,7.5,1/27/2019,9:48:49,Credit Card,63.75,4,1243,Member
ff95852a-13f3-43dd-962b-fcf1d1e81726,WH3,Regular Air,Health and beauty,25,8,1.25,2/2/2019,15:52:09,E-wallet,21.25,3,1244,Member
70f903a2-8cd1-474d-a5ce-94f01d361c3d,WH3,Special Air,Food and beverages,81,9,6.48,3/29/2019,0:04:49,Credit Card,68.85,3.9,1245,Normal
760b67cf-2183-4dcb-b9c5-aba325fa47c0,WH2,Special Air,Fashion accessories,55,3,4.4,1/31/2019,0:51:06,Cash,46.75,3.4,1246,Normal
bc6790a6-7091-436b-b9e2-dfb5407179e5,WH1,Regular Air,Fashion accessories,47,4,2.35,3/6/2019,10:41:06,E-wallet,39.95,2.7,1247,Member
6754f41b-ab48-4e5b-9041-ba21aa81b2df,WH1,Regular Air,Electronic accessories,92,10,4.6,1/4/2019,16:05:01,Credit Card,78.2,3.5,1248,Member
9083854f-9848-4376-ac60-ed09e5424316,WH3,ExpressAir,Sports and travel,46,7,4.6,2/14/2019,22:17:20,Cash,39.1,3,1249,Member
83caffac-22b1-42a9-aa10-715dcfb3bc27,WH3,ExpressAir,Home and lifestyle,62,10,6.2,2/10/2019,2:00:19,Cash,52.7,4.5,1250,Member
b043df26-eb69-425f-a320-e4371f2e469f,WH2,ExpressAir,Health and beauty,78,5,7.8,2/23/2019,3:15:19,Cash,66.3,4.1,1251,Member
38f13e47-1343-47c2-bb25-96c35ea72cd9,WH3,Regular Air,Fashion accessories,48,2,2.4,2/15/2019,15:09:18,Credit Card,40.8,5,1252,Normal
ace9bfd8-6e8e-41ad-8567-4b6984c0abaa,WH2,Regular Air,Home and lifestyle,35,7,1.75,2/8/2019,14:00:20,Credit Card,29.75,4,1253,Member
fb5e509d-9bae-4e29-8aae-df499c95922d,WH1,Special Air,Fashion accessories,69,1,5.52,2/10/2019,12:06:39,Cash,58.65,4.9,1254,Member
80577ddd-7f4c-4a38-8099-7617c01696bd,WH3,ExpressAir,Sports and travel,91,3,9.1,3/10/2019,13:01:28,Credit Card,77.35,3.3,1255,Normal
6d8b69ca-5be6-435b-86e4-de0879daff60,WH3,ExpressAir,Health and beauty,20,5,2,1/28/2019,19:59:49,Cash,17,4.1,1256,Member
36fc1491-9273-43ff-a984-a7466cd55eee,WH3,Special Air,Home and lifestyle,84,1,6.72,1/6/2019,23:27:25,Credit Card,71.4,3.6,1257,Member
75e7004d-1e55-4b42-b50a-33ca2da36908,WH1,Regular Air,Home and lifestyle,77,2,3.85,1/16/2019,19:45:20,Cash,65.45,3,1258,Normal
787f2775-7c89-4f7c-b0a5-5a33931eb18a,WH2,ExpressAir,Sports and travel,25,6,2.5,1/20/2019,23:17:19,Cash,21.25,4.1,1259,Member
410d3feb-98fd-4c3f-92e1-804c465194cd,WH3,ExpressAir,Home and lifestyle,16,10,1.6,1/7/2019,1:46:19,E-wallet,13.6,3.9,1260,Member
d3b2bfbc-e1ce-4751-8fcf-fff49cf2e10a,WH1,ExpressAir,Food and beverages,96,8,9.6,1/25/2019,16:45:16,Cash,81.6,4.1,1261,Normal
72078b6a-f897-4271-b4b8-0b4f7ff81ffc,WH1,ExpressAir,Fashion accessories,26,2,2.6,1/5/2019,19:36:54,E-wallet,22.1,2.8,1262,Member
48c72ec1-8cd0-4818-b64b-ff9b1cffe2ef,WH3,Special Air,Home and lifestyle,14,2,1.12,2/28/2019,23:04:35,Cash,11.9,4.8,1263,Member
76776061-7db8-43d6-8998-34c71a3917ae,WH1,Special Air,Food and beverages,56,6,4.48,3/11/2019,4:37:36,Credit Card,47.6,4.6,1264,Normal
7da9ec1a-79f0-450b-ae4c-fe6feab04db0,WH1,Regular Air,Sports and travel,43,10,2.15,1/20/2019,21:47:21,Credit Card,36.55,2.5,1265,Member
7de1040e-c1ed-45af-b237-963d4c388ff2,WH2,ExpressAir,Home and lifestyle,97,7,9.7,3/14/2019,14:15:19,Cash,82.45,2.7,1266,Normal
4735508b-5350-4dbf-950b-64109c0491f8,WH2,Regular Air,Food and beverages,51,7,2.55,1/7/2019,1:48:27,Cash,43.35,4,1267,Member
f9b1e3c5-5ef2-4838-a596-712cef2e4ba4,WH2,ExpressAir,Health and beauty,57,1,5.7,3/13/2019,2:29:55,E-wallet,48.45,2.7,1268,Member
23690de1-18c7-448e-a9d8-f3da22f97e9a,WH3,ExpressAir,Sports and travel,10,9,1,2/13/2019,20:45:17,Cash,8.5,2.9,1269,Normal
ef3af93b-5fb9-4c49-ba17-f6706ac268ba,WH3,ExpressAir,Electronic accessories,52,1,5.2,2/6/2019,21:19:52,Credit Card,44.2,3,1270,Normal
b2760010-7629-4c0a-ac34-e8132f70ee0b,WH2,Special Air,Fashion accessories,92,4,7.36,1/8/2019,17:17:56,Credit Card,78.2,3.3,1271,Normal
b4126a34-660a-4c96-8c98-be4eda651dcf,WH3,Regular Air,Electronic accessories,19,1,0.95,1/18/2019,22:11:23,Credit Card,16.15,4.3,1272,Member
78495e16-3058-4d1e-aa3a-41f1b1c6aed5,WH2,Regular Air,Fashion accessories,12,3,0.6,3/21/2019,9:34:12,Cash,10.2,4.4,1273,Member
b73beec7-41eb-4644-af56-701922a7849c,WH2,ExpressAir,Fashion accessories,59,3,5.9,3/19/2019,18:16:54,Cash,50.15,4.1,1274,Normal
5a783963-0fe4-43fa-b721-0e2b175bc9ff,WH2,ExpressAir,Fashion accessories,61,5,6.1,1/1/2019,17:13:29,Cash,51.85,3.1,1275,Normal
fefbbc2e-8b82-411d-9a9e-2a754a30e65a,WH2,ExpressAir,Sports and travel,42,4,4.2,1/19/2019,8:10:04,Cash,35.7,4.5,1276,Member
8a221282-a22b-4322-86d3-047a30983226,WH3,ExpressAir,Food and beverages,36,6,3.6,2/4/2019,10:48:20,Credit Card,30.6,4.8,1277,Member
16462ee0-aa2e-4244-bdab-37f0a547c7b8,WH2,Special Air,Sports and travel,64,2,5.12,3/26/2019,23:37:38,E-wallet,54.4,5,1278,Member
b629e7c0-3e85-47c6-8c91-09f0f72b7863,WH1,Regular Air,Health and beauty,52,10,2.6,2/26/2019,19:13:16,Cash,44.2,2.8,1279,Member
a47e6245-f257-4e7f-8940-5570dffa0422,WH1,Regular Air,Electronic accessories,70,6,3.5,2/25/2019,23:17:47,Credit Card,59.5,3.7,1280,Normal
cc3e0f31-bf71-494d-ae11-a716dfa74a5c,WH1,ExpressAir,Sports and travel,87,2,8.7,3/1/2019,0:05:08,E-wallet,73.95,4.4,1281,Member
67bc6f2f-f069-40fd-95f6-ee28a29b637f,WH2,Special Air,Electronic accessories,72,1,5.76,1/8/2019,11:21:54,Credit Card,61.2,4.5,1282,Normal
52c84f68-d255-415e-8138-249409946c61,WH2,Regular Air,Fashion accessories,85,4,4.25,3/2/2019,16:39:49,Credit Card,72.25,3,1283,Normal
77f4ccfb-62ef-4bc4-b9e2-3cc12fef9bb2,WH3,Regular Air,Health and beauty,11,3,0.55,1/14/2019,14:02:02,Credit Card,9.35,3.9,1284,Normal
84660830-f04b-4048-a01f-a4b598beee87,WH1,Regular Air,Electronic accessories,90,10,4.5,1/22/2019,3:47:48,E-wallet,76.5,3.9,1285,Member
963041b6-ed18-4311-a3ba-8679ee0e5a61,WH3,Regular Air,Electronic accessories,25,8,1.25,1/4/2019,5:56:06,Credit Card,21.25,3.5,1286,Member
15b989d4-2d68-470f-bd23-78e36be5330c,WH2,ExpressAir,Health and beauty,15,7,1.5,3/16/2019,12:13:20,Cash,12.75,4.9,1287,Normal
f74d2cb9-c4f1-45f5-9203-dbe8dec78ce4,WH2,Special Air,Electronic accessories,80,9,6.4,1/16/2019,18:59:27,Credit Card,68,3.4,1288,Normal
8a7b57f6-791d-4b97-a786-0ec78b6728cb,WH3,ExpressAir,Fashion accessories,21,2,2.1,1/24/2019,4:03:26,Credit Card,17.85,4.1,1289,Normal
fcbd054b-0f7a-4671-8157-9a1cee0b008c,WH1,Regular Air,Electronic accessories,99,1,4.95,2/25/2019,11:30:45,Credit Card,84.15,2.9,1290,Member
b907014c-6e3a-4a8c-b716-521ef227d53c,WH1,Special Air,Electronic accessories,25,9,2,2/15/2019,7:58:56,E-wallet,21.25,3.4,1291,Member
ad3a3f80-8042-401a-b074-ff75be974a44,WH2,ExpressAir,Electronic accessories,96,9,9.6,1/6/2019,2:43:44,Cash,81.6,3.2,1292,Member
6d4f1006-d636-414d-a8f7-b87b0c4db754,WH3,ExpressAir,Fashion accessories,77,2,7.7,1/30/2019,13:53:55,Cash,65.45,3.9,1293,Normal
86eeb590-07bc-422c-89b9-98c4cea171b2,WH2,ExpressAir,Sports and travel,87,5,8.7,2/17/2019,12:00:10,Cash,73.95,4.1,1294,Normal
ca961b0c-4455-4d8e-8b2c-49e67dbaf00f,WH3,Regular Air,Fashion accessories,61,5,3.05,3/28/2019,2:39:20,Cash,51.85,4.5,1295,Normal
83a4a744-b6c5-445d-8613-b3d9c322af01,WH3,ExpressAir,Sports and travel,11,10,1.1,1/23/2019,5:37:51,Credit Card,9.35,2.8,1296,Normal
0b93a1ca-22ef-465b-8a7e-d5b186f30218,WH3,ExpressAir,Fashion accessories,53,9,5.3,2/10/2019,8:47:44,Credit Card,45.05,2.8,1297,Member
34c08ab2-51a2-4ce6-84f2-0156ca3af621,WH1,ExpressAir,Fashion accessories,25,1,2.5,2/9/2019,17:35:55,E-wallet,21.25,4.6,1298,Member
e6684d27-efd1-4ce3-8f5d-8cb69ba53c01,WH1,Special Air,Home and lifestyle,17,5,1.36,2/11/2019,16:56:43,Credit Card,14.45,3,1299,Normal
54c6baaa-12d9-4699-809d-9dc8528058e6,WH2,ExpressAir,Sports and travel,83,4,8.3,3/6/2019,17:20:28,Cash,70.55,3.6,1300,Normal
63886b63-1ef5-4b94-b518-99ba98b519ec,WH3,ExpressAir,Health and beauty,68,5,6.8,2/21/2019,16:56:30,Cash,57.8,4.5,1301,Normal
041c3402-4d1d-4992-afba-11a5032a0573,WH1,Special Air,Sports and travel,82,8,6.56,3/21/2019,19:18:22,Credit Card,69.7,5,1302,Normal
95917539-c06f-4fce-aba9-b78f27f0f1f0,WH3,Regular Air,Health and beauty,32,4,1.6,1/6/2019,22:50:06,E-wallet,27.2,2.9,1303,Normal
0d2dc2ef-670f-44fe-b8f1-0cae6abd2222,WH2,Special Air,Food and beverages,13,2,1.04,2/26/2019,21:12:45,Credit Card,11.05,3.1,1304,Normal
0c091654-0e61-4690-a175-3a07b71c36e0,WH2,Regular Air,Electronic accessories,56,1,2.8,3/16/2019,7:34:36,Cash,47.6,4,1305,Member
d1f00d1c-3072-4f56-a34b-46ada397c906,WH1,Special Air,Sports and travel,79,9,6.32,2/2/2019,3:43:24,E-wallet,67.15,4.5,1306,Normal
8b0c9550-b03f-437b-8077-57b9c0f6e365,WH3,Special Air,Fashion accessories,29,7,2.32,2/11/2019,15:45:35,E-wallet,24.65,4.5,1307,Normal
2af9cd90-0b22-4bb3-a7b6-95685f86b828,WH1,Special Air,Electronic accessories,98,3,7.84,3/12/2019,9:57:46,Credit Card,83.3,3.1,1308,Normal
25451d2b-275f-49d0-a7dc-f407ce14a1b7,WH1,Regular Air,Health and beauty,90,2,4.5,2/8/2019,8:49:36,Credit Card,76.5,4.4,1309,Member
44ffc575-b0cf-4715-9e96-c47446858a4e,WH1,Special Air,Home and lifestyle,59,7,4.72,3/2/2019,22:02:47,Cash,50.15,4.7,1310,Member
9cdc1e21-0639-4b74-a0f7-d8f2c8046e94,WH2,Regular Air,Food and beverages,89,4,4.45,3/18/2019,23:44:21,E-wallet,75.65,3.1,1311,Member
d48bcd14-1e9b-4179-a31c-5ef868e30084,WH2,ExpressAir,Home and lifestyle,89,3,8.9,3/1/2019,10:20:34,E-wallet,75.65,4.2,1312,Normal
20190900-e89b-4988-bc03-8a6d173b817d,WH3,Special Air,Fashion accessories,14,10,1.12,3/28/2019,21:41:02,Credit Card,11.9,3,1313,Member
c9e47ee0-788e-4593-ab39-dade9439a6cf,WH3,Regular Air,Food and beverages,84,10,4.2,3/21/2019,6:55:02,Cash,71.4,2.6,1314,Member
a3edfe9f-4166-4c74-bc63-a690f17aca51,WH3,Special Air,Food and beverages,36,1,2.88,1/13/2019,1:14:52,E-wallet,30.6,3.4,1315,Normal
b55dd658-b422-4afd-ad3c-0b3a000a2fe6,WH2,Special Air,Home and lifestyle,22,7,1.76,2/20/2019,6:31:06,Credit Card,18.7,4.2,1316,Member
d812d86f-117e-4891-a0bd-deee05ec54cf,WH2,ExpressAir,Home and lifestyle,46,3,4.6,2/22/2019,16:00:03,E-wallet,39.1,4.6,1317,Member
add72295-bd29-4fb1-b6a6-0fd07672852a,WH3,Regular Air,Sports and travel,24,4,1.2,3/20/2019,9:53:58,Credit Card,20.4,2.8,1318,Normal
bd24032f-cb28-4679-957e-6bc6fc1e2122,WH1,ExpressAir,Home and lifestyle,98,5,9.8,1/24/2019,12:39:36,Credit Card,83.3,2.7,1319,Normal
f314d513-f84a-4358-ae4f-09ab6f0bf08f,WH1,ExpressAir,Health and beauty,90,1,9,1/27/2019,22:49:42,Cash,76.5,4,1320,Normal
7dfe3fbe-a750-4ff0-abfc-e7b5133a3d3d,WH1,ExpressAir,Home and lifestyle,98,6,9.8,1/16/2019,17:01:02,E-wallet,83.3,3.1,1321,Member
fbe48deb-8332-4a65-9b6d-63a8dca5b003,WH1,Special Air,Home and lifestyle,12,2,0.96,3/19/2019,11:39:13,Cash,10.2,3.7,1322,Member
1f3cffdd-6558-47bf-a36e-85e543da367a,WH2,Regular Air,Food and beverages,99,9,4.95,2/18/2019,15:03:51,E-wallet,84.15,4,1323,Normal
d2291870-64ef-4629-89bc-e91294caf3d8,WH2,ExpressAir,Fashion accessories,11,1,1.1,3/25/2019,1:50:58,Cash,9.35,4.6,1324,Normal
da59e559-8c09-443b-93a3-ff40faf0593b,WH3,Regular Air,Electronic accessories,12,6,0.6,2/27/2019,9:25:31,E-wallet,10.2,3.8,1325,Member
b198b4e4-670f-4222-abbd-11a763802942,WH2,Regular Air,Home and lifestyle,81,7,4.05,2/20/2019,11:41:57,E-wallet,68.85,3.5,1326,Normal
232290fd-cdc3-43a7-9433-07dd127a8ae0,WH3,Special Air,Sports and travel,69,5,5.52,3/4/2019,16:41:23,Cash,58.65,4.6,1327,Normal
a4129d4d-3088-4a73-b7e1-21cc7d48ee74,WH2,ExpressAir,Sports and travel,83,4,8.3,3/7/2019,22:30:58,E-wallet,70.55,2.8,1328,Member
8f0d8942-ce13-4d94-92d1-dd7de3bfde8d,WH1,Regular Air,Food and beverages,39,6,1.95,3/29/2019,16:29:38,E-wallet,33.15,3.7,1329,Normal
59a64be0-b730-4401-af9d-9f0d4cd32312,WH3,Special Air,Sports and travel,27,8,2.16,2/15/2019,18:58:48,Cash,22.95,3.3,1330,Member
f4ab4947-3c88-476e-88cb-0562909b1323,WH1,Regular Air,Fashion accessories,72,8,3.6,2/3/2019,15:31:35,Cash,61.2,2.9,1331,Normal
2b5f53ab-be53-42e7-9ce7-fc4b1a8fc240,WH2,Special Air,Sports and travel,29,7,2.32,2/3/2019,23:27:18,Credit Card,24.65,3.2,1332,Normal
3e4558d8-5990-475c-ab0f-78f1f2f03ece,WH3,ExpressAir,Health and beauty,33,10,3.3,1/18/2019,8:59:20,Cash,28.05,4.3,1333,Member
77e60553-d36b-4bdc-be46-cd5a815356ec,WH1,Special Air,Electronic accessories,63,4,5.04,2/3/2019,9:12:42,Cash,53.55,2.7,1334,Normal
3125c35d-65aa-4b5f-92da-933af3b8ace1,WH1,ExpressAir,Food and beverages,98,5,9.8,3/30/2019,22:04:36,Cash,83.3,4.2,1335,Member
f40ef252-d296-4b87-a5ae-b450677040bd,WH1,Regular Air,Sports and travel,42,8,2.1,1/1/2019,6:54:43,E-wallet,35.7,4.8,1336,Member
397dbe37-f187-4f2a-a606-bc1d632d3772,WH1,ExpressAir,Sports and travel,23,6,2.3,2/2/2019,17:10:24,E-wallet,19.55,4.8,1337,Member
3d22771a-c3cf-4648-a449-bf85339ffdac,WH1,Special Air,Sports and travel,38,2,3.04,3/23/2019,22:05:25,E-wallet,32.3,3.4,1338,Normal
aa4449dc-4954-4533-be64-e7eaa0ac16b0,WH3,Special Air,Electronic accessories,42,8,3.36,2/6/2019,23:10:40,E-wallet,35.7,2.6,1339,Normal
a60fd243-43c4-432c-99c3-1dab2be9adba,WH1,Regular Air,Health and beauty,63,7,3.15,3/7/2019,10:14:07,Credit Card,53.55,5,1340,Member
ff23be72-f5e8-493d-bbd2-e50c1bab9cae,WH2,Regular Air,Home and lifestyle,93,9,4.65,1/10/2019,21:04:40,Cash,79.05,4.4,1341,Member
6fb25a65-bee3-4f2e-8a28-891465b60c5f,WH2,ExpressAir,Electronic accessories,95,3,9.5,1/11/2019,11:15:58,Credit Card,80.75,2.9,1342,Member
6a376fd4-bfbb-4511-aea9-eb9c33f33cf5,WH2,Regular Air,Health and beauty,30,7,1.5,3/8/2019,21:35:42,Cash,25.5,3.4,1343,Normal
7758339f-11db-420a-b825-6950fc1b5033,WH1,Special Air,Home and lifestyle,12,4,0.96,1/26/2019,21:30:20,Credit Card,10.2,3.4,1344,Member
77782308-398f-4dad-bf2c-b8896e42a4d6,WH1,Special Air,Health and beauty,76,3,6.08,3/5/2019,17:47:58,Cash,64.6,4.9,1345,Normal
c3d51d7a-f15c-4f78-92e5-0648fd74adbc,WH1,Special Air,Food and beverages,98,4,7.84,3/29/2019,7:34:47,E-wallet,83.3,3.6,1346,Normal
445a0d32-3ff2-41e8-a151-4ec218e1dacd,WH1,Special Air,Home and lifestyle,37,9,2.96,2/2/2019,5:22:38,E-wallet,31.45,3,1347,Member
e66de2c9-d890-4076-8f63-44ccaf93353b,WH1,Regular Air,Food and beverages,88,3,4.4,3/17/2019,12:52:41,E-wallet,74.8,3.9,1348,Member
f5ef44f1-6f20-4162-bcb1-75eaf52af363,WH1,Regular Air,Sports and travel,90,7,4.5,2/8/2019,13:51:20,Credit Card,76.5,3.2,1349,Member
7abba279-72ca-4a98-b96f-2576aca304f2,WH2,Special Air,Sports and travel,12,10,0.96,3/6/2019,14:34:24,Credit Card,10.2,3.2,1350,Member
3147de80-c7eb-4ac1-8e21-e9a7a5c9330d,WH2,Regular Air,Fashion accessories,45,7,2.25,2/2/2019,9:23:31,E-wallet,38.25,4.3,1351,Member
d4fe2813-7c46-45f6-903a-899241b98f98,WH3,ExpressAir,Fashion accessories,66,6,6.6,1/22/2019,21:31:49,E-wallet,56.1,2.8,1352,Member
e93f267b-479b-46d3-8de3-daf5592d28d2,WH3,Special Air,Food and beverages,89,9,7.12,3/25/2019,10:17:02,Credit Card,75.65,4.5,1353,Member
da30e6e1-a03f-401c-a948-cfab28cab8e0,WH1,ExpressAir,Home and lifestyle,83,10,8.3,1/22/2019,6:31:59,Cash,70.55,4.1,1354,Normal
e122457f-e8a4-426c-bd6c-0b55f7ffa728,WH3,Special Air,Sports and travel,86,2,6.88,2/8/2019,3:09:01,Credit Card,73.1,3.6,1355,Normal
c99af0da-406c-480d-bedb-ad93f8324ede,WH2,ExpressAir,Sports and travel,14,3,1.4,2/4/2019,19:58:30,Credit Card,11.9,3,1356,Normal
b3a7f9d7-e528-4baf-92cf-f15dcd16f420,WH3,ExpressAir,Home and lifestyle,60,2,6,2/8/2019,3:58:57,Cash,51,4,1357,Normal
